time;X_value;Y_value;Z_value
26,2169;-5,15502;-8,69843;5,93313
26,219;-5,12629;-8,53323;5,69611
26,2204;-5,05685;-8,45183;5,51654
26,2225;-5,04009;-8,34888;5,41359
26,2246;-4,95869;-8,20523;5,31543
26,2267;-4,87699;-8,08073;5,32979
26,2286;-4,7477;-7,89877;5,34416
26,2305;-4,63996;-7,81258;5,38007
26,2333;-4,5849;-7,80061;5,42317
26,2358;-4,43167;-7,84849;5,57161
26,2365;-4,41491;-7,89159;5,64822
26,2385;-4,38857;-7,94905;5,71047
26,2404;-4,30477;-8,08552;5,77033
26,2426;-4,21619;-8,06876;5,80863
26,2445;-4,04141;-8,00412;5,89243
26,2465;-3,86903;-7,9706;5,87806
26,2485;-3,79242;-7,95384;5,87328
26,2505;-3,6344;-7,93947;5,89482
26,2534;-3,50511;-8,03045;5,88764
26,2553;-3,41174;-8,16932;5,89961
26,2571;-3,33752;-8,15734;5,96426
26,2587;-3,22499;-8,15734;6,0265
26,2609;-3,19387;-8,19326;6,03369
26,2634;-3,15077;-8,27466;6,03369
26,2647;-3,12683;-8,30339;6,05284
26,2665;-3,04782;-8,38479;6,06242
26,2688;-3,03345;-8,53084;6,03129
26,2707;-2,99515;-8,53084;6,0696
26,2737;-2,96163;-8,54521;6,1127
26,2755;-2,92571;-8,48535;6,02411
26,2765;-2,94487;-8,4638;6,04087
26,2788;-3,08134;-8,62182;5,96186
26,2805;-3,10289;-8,62661;5,93553
26,2825;-3,11246;-8,59788;5,88764
26,2852;-3,20344;-8,60267;5,80624
26,2868;-3,24893;-8,61224;5,78948
26,2888;-3,36385;-8,68886;5,78708
26,291;-3,47638;-8,77984;5,8206
26,2972;-3,54581;-8,8373;5,81581
26,2972;-3,70622;-8,92828;5,76314
26,2972;-3,78284;-9,10305;5,72962
26,3001;-3,82593;-9,1677;5,70568
26,3042;-3,79242;-9,11024;5,77272
26,3042;-3,77566;-9,09108;5,79666
26,3058;-3,7182;-9,06475;5,83497
26,3077;-3,69665;-9,07911;5,87088
26,3102;-3,69425;-9,09587;5,90201
26,311;-3,70383;-9,1677;5,93313
26,313;-3,70622;-9,19403;5,98102
26,3157;-3,63679;-9,15812;6,11748
26,3171;-3,5913;-9,14376;6,17734
26,3186;-3,56257;-9,14615;6,25395
26,3205;-3,52187;-9,0863;6,29705
26,3229;-3,44047;-8,97616;6,36409
26,3245;-3,43568;-8,97137;6,36409
26,3268;-3,36146;-8,89955;6,37366
26,3303;-3,25372;-8,70083;6,45507
26,3307;-3,23696;-8,65294;6,49098
26,3328;-3,2226;-8,65534;6,55323
26,3354;-3,22978;-8,65773;6,57238
26,3364;-3,25611;-8,66013;6,57238
26,3385;-3,29203;-8,66492;6,57717
26,3404;-3,31118;-8,65294;6,57478
26,3427;-3,35667;-8,65055;6,59154
26,3458;-3,43089;-8,65534;6,62984
26,3465;-3,47638;-8,66492;6,6466
26,3484;-3,44765;-8,6314;6,54605
26,3505;-3,59849;-8,70562;6,61787
26,3524;-3,67271;-8,72716;6,66336
26,3552;-3,8834;-8,75829;6,71364
26,3563;-3,9624;-8,7966;6,72082
26,3584;-4,04859;-8,88039;6,72082
26,3605;-4,20422;-8,96419;6,66815
26,3634;-4,26407;-8,98574;6,62266
26,3648;-4,35266;-9,01447;6,55084
26,3664;-4,45322;-9,04559;6,51971
26,3686;-4,50349;-9,06714;6,50774
26,3707;-4,59447;-9,08869;6,46704
26,3725;-4,69264;-9,11981;6,43352
26,3752;-4,81235;-9,18206;6,40718
26,3764;-4,87938;-9,20361;6,39521
26,3788;-4,9563;-9,22037;6,39761
26,3806;-5,0808;-9,28741;6,42155
26,3828;-5,2029;-9,33769;6,47422
26,3846;-5,26036;-9,35445;6,48859
26,3866;-5,38965;-9,40472;6,50056
26,3886;-5,48542;-9,39036;6,49577
26,3915;-5,52133;-9,3736;6,48619
26,394;-5,58358;-9,3329;6,47422
26,3954;-5,62428;-9,30656;6,42394
26,3965;-5,66259;-9,29459;6,39042
26,3984;-5,74638;-9,2491;6,34493
26,4023;-5,7799;-9,24192;6,32578
26,4029;-5,823;-9,22995;6,32578
26,4046;-5,80624;-9,17488;6,36169
26,4068;-5,7823;-9,127;6,37845
26,409;-5,73441;-9,01926;6,4
26,4107;-5,70329;-8,89476;6,39521
26,4136;-5,67216;-8,84927;6,38324
26,4163;-5,55964;-8,65773;6,33536
26,417;-5,51415;-8,59788;6,30902
26,4194;-5,46626;-8,53323;6,27311
26,4215;-5,39683;-8,41352;6,16058
26,4227;-5,38007;-8,37043;6,09115
26,4247;-5,36571;-8,31057;5,96426
26,4313;-5,30346;-8,2172;5,84215
26,4313;-5,25318;-8,16932;5,76314
26,4313;-5,14544;-8,07594;5,60752
26,4327;-5,04009;-7,95384;5,44232
26,4357;-4,92996;-7,87243;5,27712
26,4375;-4,8722;-7,81497;5,19332
26,4388;-4,78601;-7,74554;5,09995
26,4404;-4,5849;-7,58513;4,88178
26,443;-4,37421;-7,41275;4,67588
26,4456;-4,28802;-7,33613;4,58729
26,4465;-4,14676;-7,23558;4,39575
26,4484;-4,02944;-7,1853;4,27365
26,4504;-3,95522;-7,15896;4,20182
26,455;-3,80199;-7,10629;4,0462
26,4568;-3,64398;-7,02728;3,8834
26,4568;-3,58173;-6,99376;3,83072
26,4585;-3,49075;-6,98419;3,77566
26,4604;-3,4692;-7,00334;3,7565
26,4627;-3,4261;-7,05362;3,73974
26,4644;-3,41174;-7,11826;3,77326
26,4664;-3,40934;-7,15178;3,79242
26,4687;-3,43089;-7,226;3,85466
26,4707;-3,47159;-7,30261;3,9624
26,4724;-3,4692;-7,33613;4,04141
26,4756;-3,47878;-7,40557;4,19225
26,4764;-3,54581;-7,46303;4,24013
26,4784;-3,69904;-7,56837;4,32153
26,4805;-3,85945;-7,62344;4,44843
26,4825;-3,91691;-7,64259;4,52025
26,4846;-4,03184;-7,71681;4,69742
26,4867;-4,15633;-7,77667;4,86023
26,4884;-4,22337;-7,79821;4,94193
26,4905;-4,31196;-7,77667;5,0808
26,4928;-4,39575;-7,74554;5,19811
26,4954;-4,52025;-7,75272;5,3274
26,4966;-4,58968;-7,77188;5,37289
26,4987;-4,65912;-7,79582;5,42317
26,5005;-4,79798;-7,83173;5,55485
26,5031;-4,90123;-7,85089;5,65062
26,5046;-4,94672;-7,86046;5,68413
26,5064;-5,02094;-7,8461;5,73681
26,5085;-5,10474;-7,81737;5,76793
26,5106;-5,1622;-7,81737;5,77033
26,5124;-5,33937;-7,85807;5,75117
26,5156;-5,4519;-7,89398;5,79666
26,5168;-5,51175;-7,91553;5,78948
26,5188;-5,6171;-7,94665;5,78469
26,5204;-5,65301;-7,93229;5,77511
26,5227;-5,6985;-7,89159;5,77272
26,5251;-5,74878;-7,86286;5,69611
26,5267;-5,7823;-7,85089;5,65062
26,5296;-5,8637;-7,84849;5,54288
26,5308;-5,95947;-7,85089;5,40162
26,5328;-6,00735;-7,86286;5,32979
26,5356;-6,13664;-7,87962;5,18614
26,5378;-6,25156;-7,90356;5,13347
26,5387;-6,31381;-7,98017;5,01136
26,5411;-6,42873;-8,08791;4,9132
26,5477;-6,47661;-8,13819;4,88896
26,5478;-6,51013;-8,24593;4,89644
26,5478;-6,51971;-8,2986;4,96348
26,5491;-6,49098;-8,3393;5,00418
26,5513;-6,3593;-8,3824;5,12389
26,5535;-6,13903;-8,34409;5,28191
26,556;-5,92116;-8,20283;5,42317
26,5567;-5,78708;-8,15495;5,54288
26,5587;-5,62907;-8,10228;5,66259
26,5612;-5,325;-7,95144;5,88764
26,5643;-5,05446;-7,83173;6,10073
26,5645;-4,94672;-7,79821;6,18692
26,5664;-4,72615;-7,66893;6,33057
26,5686;-4,57053;-7,57316;6,4407
26,5712;-4,5011;-7,5157;6,47661
26,5726;-4,39097;-7,40317;6,53647
26,5754;-4,33829;-7,32895;6,61069
26,5765;-4,32393;-7,3098;6,63942
26,5789;-4,30956;-7,28107;6,67294
26,5805;-4,30956;-7,3074;6,68252
26,5827;-4,36702;-7,3912;6,70406
26,5845;-4,39575;-7,45824;6,67294
26,5864;-4,39575;-7,48457;6,65139
26,5884;-4,40294;-7,54922;6,60351
26,5904;-4,39336;-7,60668;6,56041
26,5932;-4,39575;-7,62104;6,56759
26,5968;-4,39815;-7,62104;6,65139
26,5968;-4,39815;-7,62104;6,65139
26,6044;-4,42209;-7,63541;6,74716
26,6045;-4,44124;-7,6402;6,85011
26,6045;-4,42927;-7,63062;6,90278
26,6057;-4,43646;-7,61386;7,04883
26,6075;-4,45082;-7,64738;7,21882
26,6087;-4,458;-7,65696;7,28107
26,611;-4,47476;-7,65935;7,37205
26,6132;-4,51307;-7,66653;7,4343
26,6159;-4,53701;-7,73836;7,47739
26,6169;-4,55856;-7,7647;7,47979
26,6193;-4,56574;-7,78624;7,475
26,6213;-4,58011;-7,82455;7,50133
26,6229;-4,61123;-7,89159;7,46303
26,6255;-4,6663;-7,94905;7,46781
26,6272;-4,74052;-8,03524;7,51091
26,629;-4,92996;-8,18608;7,55161
26,6311;-5,01855;-8,26508;7,54443
26,6331;-5,12629;-8,33212;7,52049
26,6357;-5,22205;-8,40634;7,56837
26,6371;-5,31064;-8,48774;7,59471
26,6389;-5,45429;-8,62421;7,58992
26,6409;-5,49499;-8,68407;7,58513
26,644;-5,58118;-8,78223;7,62344
26,6455;-5,66498;-8,92828;7,63062
26,6474;-5,67935;-9,0025;7,6378
26,6487;-5,63146;-9,11503;7,65935
26,6504;-5,4902;-9,1246;7,69766
26,6523;-5,38486;-9,10305;7,71681
26,6559;-5,17896;-9,05517;7,76709
26,6568;-5,09277;-9,02165;7,78145
26,6603;-4,93954;-8,93785;7,80779
26,6616;-4,8315;-8,81575;7,81497
26,6641;-4,81235;-8,76068;7,81258
26,6649;-4,78362;-8,59788;7,82455
26,6673;-4,7477;-8,36803;7,75272
26,6686;-4,7477;-8,27466;7,70245
26,6705;-4,79559;-8,11904;7,61625
26,6725;-4,82671;-8,03285;7,54922
26,6753;-4,85784;-7,77906;7,30022
26,6818;-4,85544;-7,67372;7,21642
26,6818;-4,85544;-7,56358;7,12784
26,6818;-4,8291;-7,34092;6,95067
26,6827;-4,80995;-7,1446;6,79983
26,6847;-4,80037;-7,05122;6,73279
26,6878;-4,80277;-6,89321;6,59154
26,6885;-4,81474;-6,74477;6,53647
26,691;-4,81713;-6,65139;6,49577
26,6931;-4,80995;-6,45028;6,42634
26,6967;-4,79798;-6,22283;6,36888
26,6974;-4,7884;-6,10073;6,34254
26,6984;-4,75488;-5,87567;6,28508
26,7004;-4,72855;-5,74159;6,24917
26,7026;-4,69742;-5,4902;6,18213
26,7044;-4,69024;-5,30106;6,16058
26,7064;-4,69982;-5,23881;6,16776
26,7086;-4,68785;-5,09037;6,151
26,7104;-4,66869;-5,00179;6,16058
26,7126;-4,65433;-4,81713;6,18213
26,7158;-4,63517;-4,70461;6,26114
26,7165;-4,64954;-4,69024;6,31381
26,7191;-4,68785;-4,63757;6,42634
26,7208;-4,70461;-4,61602;6,50774
26,7224;-4,72615;-4,62081;6,53886
26,7244;-4,72376;-4,63757;6,56281
26,7264;-4,72855;-4,64715;6,56999
26,7292;-4,73094;-4,66151;6,55323
26,7307;-4,74531;-4,72137;6,51253
26,7357;-4,75728;-4,76686;6,50774
26,7357;-4,76207;-4,87938;6,51013
26,7366;-4,75488;-4,89884;6,50535
26,7387;-4,71897;-4,92038;6,50774
26,7419;-4,60884;-4,94433;6,50056
26,7426;-4,47476;-4,94433;6,4814
26,7445;-4,38378;-4,91799;6,47183
26,7464;-4,2138;-4,92038;6,45986
26,7483;-4,05578;-4,9156;6,42394
26,751;-3,97677;-4,92757;6,41437
26,7527;-3,881;-4,98263;6,37845
26,7554;-3,80439;-5,04488;6,3186
26,7566;-3,7565;-5,05925;6,28268
26,7585;-3,67271;-5,02333;6,18452
26,7604;-3,62961;-4,9946;6,14861
26,7641;-3,62961;-5,0377;6,10312
26,7647;-3,6344;-5,16459;6,06721
26,7664;-3,67271;-5,22445;6,08157
26,7686;-3,7996;-5,33219;6,12946
26,7707;-3,8403;-5,35852;6,13185
26,7726;-3,85227;-5,34895;6,151
26,7766;-3,90015;-5,35852;6,21804
26,7766;-3,90015;-5,35852;6,21804
26,7784;-3,94804;-5,30824;6,27311
26,7808;-3,98156;-5,25078;6,32339
26,7831;-4,02226;-5,22924;6,33057
26,7849;-4,0869;-5,13826;6,41197
26,7871;-4,21858;-5,0377;6,70885
26,7886;-4,28802;-5,04249;6,76152
26,7906;-4,32872;-5,08558;6,69928
26,7991;-4,33351;-5,06164;6,58914
26,7991;-4,39097;-4,98263;6,30423
26,7991;-4,40294;-4,97545;6,30902
26,7992;-4,42448;-4,96587;6,34015
26,8018;-4,46758;-4,94193;6,4814
26,8048;-4,54659;-4,91799;6,77828
26,8048;-4,60166;-4,93714;6,98419
26,807;-4,7501;-4,95869;7,4343
26,8088;-4,82671;-4,91081;7,63541
26,811;-4,85544;-4,93954;7,83413
26,8127;-4,92278;-5,05925;8,15016
26,8156;-4,94433;-5,05206;8,23635
26,8171;-4,94911;-5,05446;8,29381
26,8188;-4,94911;-5,05685;8,45662
26,8206;-4,9563;-5,07601;8,44225
26,8227;-4,94911;-5,18614;8,40874
26,8249;-4,86741;-5,26994;8,22678
26,8302;-4,78122;-5,25078;8,1741
26,8303;-4,68066;-5,23402;8,0927
26,8308;-4,64475;-5,21248;8,06397
26,8344;-4,63996;-5,19572;8,01369
26,8357;-4,69503;-5,1191;7,86286
26,8364;-4,71897;-5,06882;7,8054
26,8386;-4,75249;-4,96587;7,73596
26,8404;-4,78122;-4,79798;7,59231
26,8424;-4,77643;-4,68306;7,4726
26,8443;-4,72615;-4,51546;7,15178
26,8465;-4,75728;-4,47955;6,83814
26,8483;-4,77883;-4,51786;6,65379
26,8503;-4,79798;-4,64475;6,50774
26,853;-4,82671;-4,68066;6,51253
26,8558;-5,03291;-4,67827;6,57717
26,8563;-5,11671;-4,67348;6,55802
26,8586;-5,16459;-4,67109;6,57717
26,8603;-5,12868;-4,63039;6,55562
26,8625;-5,16459;-4,64954;6,5245
26,8649;-5,25557;-4,8291;6,61308
26,8663;-5,38246;-5,04728;6,80462
26,8684;-5,41838;-5,05685;6,77828
26,8704;-5,37768;-4,98742;6,65618
26,8728;-5,38246;-4,87938;6,46704
26,8754;-5,22924;-4,79319;6,21325
26,877;-5,1622;-4,77883;6,0696
26,8784;-5,17417;-4,73094;5,80384
26,8806;-5,15502;-4,54898;5,72005
26,8883;-5,03291;-4,07733;5,58118
26,8883;-4,81953;-3,65355;5,42077
26,8883;-4,71897;-3,51229;5,33698
26,8889;-4,57532;-3,36146;5,28909
26,8907;-4,49631;-3,28963;5,29627
26,8926;-4,27126;-3,09331;5,36571
26,8957;-3,98395;-2,92571;5,47105
26,8966;-3,86185;-2,81079;5,52372
26,8987;-3,70144;-2,52109;5,59794
26,9007;-3,5937;-2,20267;5,51893
26,9042;-3,52666;-2,03747;5,44711
26,9045;-3,35907;-1,66397;5,36331
26,9065;-3,32315;-1,47483;5,33698
26,9088;-3,304;-1,15879;5,1191
26,9123;-3,2226;-0,87388;4,7501
26,9151;-3,12683;-0,7422;4,59687
26,9157;-2,92093;-0,22984;4,60644
26,9169;-2,87544;-0,01676;4,73813
26,9187;-2,85389;0,18435;4,84586
26,9216;-2,85389;0,47405;4,86262
26,9232;-2,75094;0,69671;4,8315
26,9248;-2,68151;0,78051;4,87459
26,9319;-2,50912;0,92895;5,05925
26,9319;-2,42533;0,99838;5,23642
26,9319;-2,28167;1,07021;5,57879
26,9326;-2,11169;1,05584;5,92595
26,9356;-1,97282;0,95289;6,16058
26,9368;-1,90578;0,89543;6,24438
26,94;-1,74777;0,73981;6,51732
26,9405;-1,73819;0,64883;6,6466
26,9429;-1,93451;0,38307;6,58914
26,9447;-2,18591;0,22027;6,43352
26,9467;-2,32238;-0,11971;6,34254
26,9487;-2,61686;-0,55306;6,18692
26,9507;-2,73418;-0,76614;6,12706
26,9526;-3,16274;-1,24738;5,91637
26,9557;-4,01268;-1,73101;5,74159
26,9572;-4,01268;-1,95127;5,74159
26,9591;-4,57532;-2,37744;5,85173
26,9608;-5,11431;-2,75812;6,09115
26,9635;-5,41598;-2,94487;6,18931
26,9675;-6,00496;-3,24414;6,31141
26,9675;-6,23719;-3,30879;6,34972
26,969;-6,56759;-3,33752;6,27071
26,9708;-6,66097;-3,39258;6,18692
26,9736;-6,62266;-3,42131;6,11988
26,9753;-6,42634;-3,4285;5,89482
26,9769;-6,33057;-3,39737;5,8637
26,9784;-6,23001;-3,33512;5,83257
26,9803;-5,95707;-3,15795;5,87088
26,9828;-5,54766;-2,92093;6,04087
26,9845;-5,37049;-2,79164;6,1103
26,9865;-5,08558;-2,51631;6,24438
26,9886;-4,92278;-2,40857;6,37606
26,9906;-4,61841;-2,23379;6,62745
26,9934;-4,31914;-2,00634;6,65139
26,9954;-3,93367;-1,79805;6,70646
26,997;-3,70862;-1,73101;6,8142
26,9984;-3,40216;-1,58496;6,84532
27,0003;-3,30879;-1,48919;6,72801
27,0026;-3,10049;-1,38145;6,63942
27,0047;-3,0143;-1,35751;6,63224
27,0067;-2,89698;-1,33836;6,54844
27,0084;-2,88741;-1,38864;6,36648
27,0106;-2,90656;-1,41497;6,24917
27,013;-2,96881;-1,46765;5,93074
27,0153;-3,02627;-1,56581;5,53569
27,0164;-3,02627;-1,60412;5,3274
27,0185;-2,98318;-1,68312;4,87699
27,0208;-2,86107;-1,76932;4,51307
27,0239;-2,77488;-1,80762;4,39575
27,0245;-2,5618;-1,80283;4,32872
27,0271;-2,44448;-1,78129;4,36463
27,0286;-2,20506;-1,7334;4,61363
27,0305;-2,00634;-1,66636;5,06643
27,0325;-1,92733;-1,62566;5,33458
27,0353;-1,91057;-1,50835;6,20368
27,0371;-1,95846;-1,49638;6,46225
27,0384;-2,04225;-1,49159;6,68252
27,0405;-2,29843;-1,50595;6,96743
27,0499;-2,69108;-1,52271;7,02728
27,0499;-2,89938;-1,58257;6,90997
27,0499;-3,33273;-1,67355;6,55802
27,0499;-3,52666;-1,7358;6,32578
27,0508;-3,80678;-1,83635;5,76554
27,0529;-3,93607;-1,93691;5,18135
27,0572;-3,89058;-1,97761;4,64715
27,0572;-3,80439;-1,98719;4,43646
27,0589;-3,5506;-1,98479;4,14436
27,064;-3,39019;-1,9824;4,06296
27,0641;-3,03345;-1,95846;4,05338
27,0653;-2,84192;-1,93212;4,1276
27,0664;-2,47082;-1,89621;4,40294
27,0689;-2,13802;-1,83156;4,81953
27,0704;-1,97761;-1,80762;5,07122
27,0723;-1,71425;-1,75256;5,60752
27,0755;-1,55863;-1,70228;6,1127
27,0763;-1,52032;-1,67115;6,32817
27,0785;-1,53229;-1,58975;6,68491
27,0804;-1,62566;-1,56341;6,89799
27,0833;-1,71664;-1,50356;6,91715
27,0847;-1,95127;-1,46525;6,79026
27,0866;-2,07817;-1,45328;6,65857
27,0887;-2,29365;-1,42694;6,29226
27,0903;-2,4756;-1,43892;5,8637
27,0923;-2,54982;-1,45567;5,63625
27,0953;-2,62165;-1,49159;5,03531
27,0969;-2,62165;-1,47483;4,89135
27,0992;-2,61686;-1,47004;4,76925
27,1011;-2,55222;-1,44131;4,70939
27,1027;-2,50673;-1,41258;4,76207
27,1048;-2,44448;-1,3623;5,01615
27,1072;-2,3942;-1,30723;5,46147
27,1092;-2,38941;-1,30005;5,76075
27,1108;-2,39181;-1,27611;6,45028
27,1126;-2,40857;-1,20668;7,13502
27,1152;-2,49236;-1,18752;7,70245
27,1163;-2,55461;-1,18034;7,92271
27,1184;-2,74615;-1,18992;8,15016
27,1204;-2,86825;-1,20668;8,15495
27,1225;-3,11007;-1,22823;8,04003
27,1243;-3,21781;-1,2402;7,90356
27,1265;-3,43089;-1,30245;7,43908
27,1291;-3,64398;-1,38385;6,91954
27,1308;-3,73256;-1,41737;6,67773
27,1329;-3,85706;-1,46525;6,32339
27,1357;-3,93128;-1,51792;6,24198
27,1363;-3,94325;-1,54665;6,30184
27,1385;-3,94564;-1,6089;6,64421
27,1425;-3,95283;-1,6496;6,87645
27,1425;-3,95283;-1,74537;7,40796
27,1453;-3,91452;-1,83156;7,96581
27,1467;-3,90255;-1,88184;8,21002
27,1486;-3,94804;-2,05422;8,57154
27,1505;-4,04381;-2,229;8,76308
27,1528;-4,10606;-2,29843;8,83969
27,1555;-4,32872;-2,56419;8,85166
27,1564;-4,43167;-2,69348;8,70562
27,1585;-4,53701;-2,82276;8,56436
27,1604;-4,70939;-3,00951;8,32254
27,1627;-4,76207;-3,06937;8,22438
27,1643;-4,83868;-3,21062;8,01848
27,1666;-4,92278;-3,40455;7,803
27,1684;-4,97545;-3,50272;7,71442
27,1709;-5,04967;-3,68228;7,53246
27,1747;-5,06404;-3,84748;7,33374
27,1754;-5,00897;-3,93367;7,17812
27,1765;-4,98742;-3,98635;7,11108
27,1832;-4,94911;-4,11324;6,97461
27,1832;-4,92517;-4,17549;6,90278
27,1842;-4,94672;-4,32872;6,83575
27,1844;-4,95151;-4,39575;6,84772
27,1868;-4,97306;-4,52983;7,00334
27,189;-5,06643;-4,72615;7,23318
27,1925;-5,09755;-4,79798;7,3912
27,1928;-5,16938;-4,92038;7,70245
27,1958;-5,32261;-5,10474;7,70245
27,1984;-5,40401;-5,20051;7,68569
27,1989;-5,56921;-5,35373;7,63062
27,2004;-5,72484;-5,43993;7,57555
27,2046;-5,7799;-5,54527;7,42711
27,2046;-5,8637;-5,65301;7,21403
27,2068;-5,89482;-5,67695;7,08714
27,2088;-5,91877;-5,73681;6,82138
27,2104;-5,86609;-5,75117;6,5245
27,2124;-5,84455;-5,75117;6,38324
27,2157;-5,81342;-5,76554;6,09115
27,2163;-5,79906;-5,77751;6,06242
27,2186;-5,77751;-5,77511;6,06002
27,2203;-5,74399;-5,74878;6,16537
27,2224;-5,74878;-5,73681;6,2348
27,2251;-5,77511;-5,71526;6,38564
27,2264;-5,79666;-5,64583;6,51492
27,2287;-5,81581;-5,60991;6,56281
27,2303;-5,89722;-5,54527;6,61308
27,2324;-5,97862;-5,4926;6,54365
27,2351;-6,02411;-5,42317;6,33296
27,2369;-6,02172;-5,38725;6,18213
27,2385;-6,04805;-5,35613;5,84455
27,2403;-6,04805;-5,29867;5,67935
27,2425;-6,02411;-5,24839;5,40162
27,2448;-5,99538;-5,21487;5,29148
27,2465;-5,9068;-5,13107;5,19572
27,2486;-5,823;-5,03531;5,23163
27,2519;-5,77511;-4,99221;5,31064
27,2525;-5,68892;-4,91799;5,55245
27,2551;-5,58837;-4,86023;5,85891
27,2565;-5,53569;-4,81713;6,04566
27,2586;-5,43514;-4,68785;6,46225
27,2608;-5,4112;-4,64715;6,66815
27,2629;-5,37049;-4,56095;7,00813
27,2643;-5,4112;-4,49152;7,23079
27,2665;-5,45669;-4,47237;7,28825
27,2683;-5,56921;-4,45322;7,26431
27,2703;-5,70808;-4,48673;7,02968
27,2735;-5,7799;-4,48195;6,84772
27,2762;-5,9475;-4,48913;6,40479
27,2767;-6,00735;-4,55377;5,90919
27,2795;-6,04326;-4,57532;5,66259
27,2805;-6,05763;-4,60405;5,24121
27,2824;-6,06242;-4,62799;5,06404
27,2851;-5,9882;-4,65912;4,81474
27,2864;-5,91158;-4,72137;4,70221
27,2885;-5,8637;-4,73334;4,71658
27,2905;-5,7799;-4,79319;4,88657
27,293;-5,64104;-4,81953;5,18853
27,3015;-5,53809;-4,85544;5,56921
27,3015;-5,4926;-4,88178;5,76793
27,3015;-5,43514;-4,9156;5,97623
27,3015;-5,43753;-5,01376;6,39042
27,3028;-5,41598;-5,08798;6,7735
27,3108;-5,39922;-5,12389;6,89321
27,3108;-5,35852;-5,20769;7,02968
27,3109;-5,34176;-5,28191;7,01292
27,3109;-5,36331;-5,33698;6,94109
27,3134;-5,36092;-5,47105;6,64181
27,3157;-5,31782;-5,52612;6,2348
27,3164;-5,29148;-5,54527;6,03129
27,3185;-5,25078;-5,63146;5,65062
27,3213;-5,246;-5,68653;5,49499
27,3224;-5,21008;-5,77272;5,26275
27,3252;-5,14304;-5,85891;5,19572
27,3264;-5,10953;-5,90201;5,22924
27,3297;-5,03531;-5,95947;5,37289
27,3331;-4,97306;-6,00496;5,62667
27,3337;-4,93954;-6,0289;5,79427
27,3357;-4,89135;-6,1103;6,14143
27,3363;-4,83389;-6,17734;6,48859
27,3384;-4,79798;-6,31141;6,65139
27,3404;-4,76925;-6,43831;6,91475
27,3432;-4,76446;-6,49337;7,0201
27,3454;-4,76686;-6,57478;7,15417
27,3465;-4,77164;-6,69209;7,22361
27,3483;-4,78362;-6,79026;7,22361
27,3504;-4,8315;-6,96503;7,17812
27,3523;-4,9156;-7,15417;7,07517
27,3557;-4,96109;-7,27628;6,89799
27,3565;-4,98503;-7,33853;6,78307
27,3583;-4,99939;-7,38881;6,66097
27,3603;-5,0377;-7,49415;6,42155
27,3635;-5,05206;-7,58513;6,20368
27,3642;-5,05446;-7,61386;6,10551
27,3667;-5,04488;-7,6785;5,97383
27,3688;-4,99939;-7,72639;5,93553
27,3707;-4,96587;-7,74554;5,93553
27,3723;-4,9156;-7,76948;5,9451
27,3755;-4,8722;-7,75033;5,97862
27,377;-4,83868;-7,75033;6,00735
27,3785;-4,84108;-7,7647;6,09354
27,3805;-4,84108;-7,75751;6,14143
27,3837;-4,83868;-7,73357;6,2755
27,3844;-4,83868;-7,70723;6,38324
27,3865;-4,83389;-7,70245;6,42394
27,3883;-4,81713;-7,66174;6,47661
27,3906;-4,84108;-7,62823;6,51013
27,3925;-4,85305;-7,62344;6,51732
27,3955;-4,85544;-7,57795;6,51253
27,3973;-4,8315;-7,55879;6,51253
27,3989;-4,8291;-7,55879;6,49816
27,4007;-4,80516;-7,57795;6,43591
27,4026;-4,7908;-7,58752;6,40958
27,4045;-4,77404;-7,62104;6,33296
27,4064;-4,72376;-7,66653;6,25874
27,4084;-4,69024;-7,69526;6,22522
27,4107;-4,62799;-7,75033;6,151
27,4124;-4,52025;-7,77427;6,11988
27,4156;-4,45082;-7,82455;6,12946
27,4185;-4,4197;-7,85328;6,16297
27,4185;-4,37181;-7,89638;6,22044
27,4203;-4,28083;-7,9706;6,36648
27,4224;-4,23055;-8,06876;6,53886
27,4244;-4,2114;-8,11425;6,62506
27,4337;-4,15633;-8,19326;6,8118
27,4337;-4,13718;-8,29381;7,00573
27,4337;-4,13239;-8,35127;7,08714
27,4338;-4,13;-8,47098;7,15178
27,4397;-4,18746;-8,65294;7,14699
27,4397;-4,22816;-8,74871;7,10868
27,4397;-4,28323;-8,94983;6,9363
27,4407;-4,31196;-9,03123;6,80941
27,4425;-4,37421;-9,20601;6,5221
27,4442;-4,40773;-9,38318;6,24917
27,4468;-4,43406;-9,4574;6,1127
27,4495;-4,48195;-9,58908;5,84455
27,4506;-4,49152;-9,65133;5,64583
27,4532;-4,46758;-9,64414;5,59076
27,4551;-4,39336;-9,60105;5,58118
27,4564;-4,38139;-9,59387;5,60752
27,46;-4,3359;-9,58429;5,71286
27,4605;-4,30956;-9,53401;5,89482
27,4624;-4,28323;-9,50528;6,00496
27,4645;-4,27126;-9,49091;6,24917
27,4663;-4,2545;-9,46218;6,5221
27,4683;-4,23774;-9,43345;6,67294
27,4706;-4,28562;-9,39993;6,86687
27,4723;-4,32632;-9,3329;7,00813
27,4754;-4,40294;-9,26586;7,1015
27,4764;-4,43406;-9,20601;7,12305
27,4785;-4,47955;-9,16291;7,13502
27,4811;-4,56574;-9,07672;7,11108
27,4844;-4,73813;-9,02165;7,03207
27,4844;-4,81953;-9,00968;6,96743
27,4866;-4,90841;-8,95222;6,90997
27,4883;-4,99221;-8,89955;6,86448
27,4904;-5,02812;-8,86842;6,83575
