time;X_value;Y_value;Z_value
23,2999;2,79403;8,49493;13,39825
23,2999;2,79403;8,49493;13,39825
23,3;2,80122;8,5045;13,2953
23,3006;2,94726;8,5883;13,1301
23,3017;3,01909;8,63379;13,14207
23,3065;3,0957;8,68407;13,15644
23,3068;3,28484;8,77265;13,15883
23,3089;3,52666;8,86363;13,09658
23,3104;3,78284;8,9594;12,9673
23,3123;3,91931;9,01926;12,90505
23,3165;4,35026;9,23952;13,01997
23,3165;4,35026;9,21798;13,21869
23,3174;4,34787;9,17009;13,45811
23,3201;4,43646;9,07193;13,94174
23,3214;4,51307;9,03602;14,13327
23,3231;4,71658;8,9594;14,3296
23,3252;4,83629;8,94743;14,3272
23,3273;4,997;8,92828;14,27692
23,33;4,96109;8,7942;14,16679
23,3313;4,9156;8,72238;14,09257
23,3366;4,64236;8,54521;13,74062
23,3367;4,64236;8,54521;13,74062
23,3377;4,56574;8,51169;13,63767
23,3402;4,34308;8,40874;13,40304
23,3412;4,23534;8,37043;13,25939
23,3441;4,07493;8,31057;12,95293
23,3465;3,99353;8,30818;12,62253
23,3476;3,9624;8,30579;12,4717
23,3506;3,95283;8,31057;12,12693
23,3518;3,97198;8,31776;11,94976
23,3572;3,84988;8,14537;11,49007
23,3572;3,84988;8,14537;11,49007
23,3572;3,79242;8,10707;11,40628
23,3603;3,72538;8,06397;11,30572
23,3615;3,7182;8,052;11,32008
23,3639;3,72538;8,05679;11,34163
23,3658;3,78284;8,04242;11,41585
23,3677;3,81875;8,04003;11,44219
23,3706;3,95522;8,05679;11,40149
23,3715;4,03423;8,08552;11,28417
23,3761;4,15394;8,04961;11,03039
23,3761;4,15633;8,04961;10,89871
23,3772;4,11084;7,94426;10,78139
23,3804;3,87621;7,73357;10,66168
23,3816;3,77087;7,64259;10,6114
23,3838;3,67271;7,5564;10,57788
23,3858;3,51469;7,35529;10,59704
23,3881;3,4285;7,1829;10,57309
23,3906;3,46441;7,07277;10,46296
23,3919;3,52426;7,02728;10,38156
23,3968;3,86424;6,90039;10,03679
23,3968;3,86424;6,90039;10,03679
23,3976;3,96001;6,87166;9,95539
23,4005;4,11563;6,82856;9,79737
23,4015;4,19464;6,79504;9,73512
23,404;4,38378;6,72801;9,62978
23,4055;4,46519;6,6873;9,57471
23,4074;4,61602;6,58675;9,50289
23,4101;4,78362;6,52929;9,38557
23,4172;4,86502;6,50295;9,29938
23,4172;5,21008;6,45986;8,85645
23,4172;5,21008;6,45986;8,85645
23,4178;5,35134;6,48619;8,71519
23,4209;5,47344;6,42634;8,72238
23,4218;5,47584;6,36169;8,7966
23,4238;5,48781;6,21804;8,94264
23,4253;5,50217;6,07918;9,17727
23,4285;5,51415;6,03129;9,28741
23,432;5,5764;5,93553;9,45021
23,432;5,56921;5,83736;9,6226
23,436;5,38246;5,64822;9,71358
23,436;5,38246;5,64822;9,71358
23,437;5,29388;5,56921;9,71118
23,44;5,00179;5,37289;9,68006
23,4411;4,93235;5,32261;9,63217
23,4433;4,85305;5,26754;9,57711
23,4452;4,68785;5,19572;9,46937
23,4476;4,6232;5,12389;9,23952
23,4502;4,5849;5,09037;9,01686
23,4513;4,52025;5,04488;8,89236
23,4567;4,15633;4,81713;8,5476
23,4568;4,01986;4,75728;8,4231
23,4578;3,89776;4,70939;8,2986
23,4602;3,62961;4,63039;8,07834
23,4614;3,54342;4,63517;7,98257
23,4635;3,45004;4,65193;7,85568
23,4655;3,42371;4,64715;7,81976
23,4674;3,36625;4,60644;7,8461
23,4702;3,36146;4,56574;7,87962
23,4714;3,39977;4,57293;7,8868
23,4767;3,68228;4,5849;8,0113
23,4768;3,68228;4,5849;8,0113
23,4775;3,68946;4,51307;8,02566
23,4803;3,80439;4,44843;8,0927
23,4818;3,89776;4,45082;8,15734
23,4835;4,11563;4,49392;8,10707
23,4855;4,23055;4,49152;8,12383
23,4875;4,21619;4,38378;8,10467
23,4904;4,06775;4,11803;7,97299
23,4914;4,06775;4,11803;7,97299
23,4972;3,98874;3,88818;8,0113
23,4973;3,98874;3,88818;8,0113
23,4981;4,03423;3,86185;8,02806
23,5003;4,14915;3,73495;8,12143
23,5015;4,18506;3,56975;8,32254
23,5034;4,2138;3,47638;8,44225
23,5055;4,32153;3,28724;8,59788
23,5077;4,41251;3,22499;8,67449
23,5103;4,61602;3,0143;8,69125
23,5118;4,67348;2,96402;8,62661
23,5165;4,84347;2,84431;8,30579
23,5165;4,87938;2,84431;8,13819
23,5172;4,9132;2,72939;7,98017
23,5202;4,96827;2,61447;7,77667
23,5216;4,96348;2,53785;7,72399
23,5238;4,94433;2,44209;7,65935
23,5254;4,93235;2,27689;7,60668
23,5274;4,91799;2,05422;7,63062
23,5307;4,94672;1,87705;7,70484
23,5325;4,98982;1,82199;7,79343
23,5371;5,26275;1,7334;8,37043
23,5371;5,26275;1,7334;8,37043
23,5374;5,36092;1,70946;8,50211
23,5406;5,56203;1,65439;8,77505
23,5414;5,63386;1,64721;9,02165
23,5436;5,79666;1,59454;9,22516
23,5521;5,82779;1,5275;9,17488
23,5521;5,4926;1,29766;9,10066
23,5522;5,13826;1,09654;9,20601
23,5522;5,04488;1,04627;9,23952
23,5563;4,74531;0,91219;9,19643
23,5563;4,74531;0,91219;9,19643
23,5579;4,63039;0,84036;9,13178
23,561;4,4173;0,73502;8,97856
23,5622;4,32872;0,71108;8,92349
23,5639;4,18506;0,68474;8,878
23,5657;4,0869;0,68235;8,93067
23,5679;4,06775;0,68474;9,0863
23,5704;4,09408;0,64883;8,88279
23,5719;4,07733;0,60094;8,878
23,5762;4,10127;0,577;8,92109
23,5762;4,10127;0,577;8,92109
23,5777;4,10845;0,56024;8,95461
23,5806;4,08211;0,51954;9,127
23,5817;4,0462;0,46926;9,15812
23,5835;3,99113;0,40462;9,19403
23,5861;3,95762;0,33519;9,26347
23,5874;3,97437;0,2873;9,22755
23,59;3,86424;0,17957;9,0408
23,5914;3,80439;0,10534;8,93307
23,5959;3,8403;-0,03591;8,878
23,5959;3,81875;-0,11013;8,84448
23,5971;3,78284;-0,20351;8,81814
23,6002;3,74693;-0,32082;8,88518
23,6012;3,74453;-0,3711;8,90673
23,6033;3,76608;-0,47884;8,92109
23,6054;3,76129;-0,55306;8,90194
23,6072;3,74453;-0,7446;8,80857
23,6104;3,68946;-0,95529;8,70322
23,6118;3,70383;-1,01275;8,63858
23,616;3,66073;-1,33357;8,43268
23,6161;3,66073;-1,33357;8,43268
23,6174;3,65595;-1,42216;8,39916
23,6202;3,67031;-1,59214;8,37522
23,6216;3,69425;-1,68073;8,36085
23,6235;3,73974;-1,81002;8,35127
23,6257;3,83791;-1,85072;8,4231
23,628;3,88579;-1,89142;8,48535
23,6303;3,9624;-1,95127;8,59548
23,6318;3,99353;-1,99916;8,65294
23,6365;4,08451;-2,19309;8,84209
23,6365;4,08451;-2,19309;8,84209
23,6375;4,11563;-2,22421;8,84448
23,6403;4,18267;-2,27689;8,7966
23,6415;4,20182;-2,34392;8,67449
23,6436;4,2114;-2,37744;8,61703
23,6458;4,23055;-2,45645;8,55718
23,6476;4,21619;-2,49476;8,49732
23,6506;4,15155;-2,59292;8,27227
23,6514;4,14436;-2,60968;8,20762
23,6558;4,19943;-2,64799;8,08073
23,6574;4,19943;-2,64799;8,08073
23,6574;4,23534;-2,66475;8,03045
23,6602;4,23055;-2,69827;7,99933
23,6613;4,22816;-2,71024;8,00172
23,6691;4,2138;-2,7246;7,99214
23,6692;4,24492;-2,73897;7,94187
23,6692;4,27365;-2,72221;7,88441
23,6702;4,34548;-2,64799;7,94426
23,6717;4,36224;-2,63841;7,9706
23,6785;4,21858;-2,64559;7,81258
23,6785;4,21858;-2,64559;7,81258
23,6785;4,17788;-2,6432;7,79343
23,6827;4,13718;-2,65996;7,8054
23,6827;4,14436;-2,67432;7,8054
23,6845;4,31435;-2,61926;7,80061
23,6853;4,39575;-2,64559;7,77906
23,6872;4,2928;-2,73418;7,61865
23,6901;4,00311;-2,8491;7,43669
23,6917;3,85227;-2,94487;7,33135
23,6958;3,37582;-3,39737;6,7711
23,6958;3,37582;-3,39737;6,7711
23,697;3,31597;-3,48835;6,63942
23,7003;3,22738;-3,66313;6,38564
23,7014;3,19147;-3,75171;6,2755
23,7034;3,15556;-3,96719;6,08636
23,7052;3,11725;-4,18746;5,9858
23,7073;3,10289;-4,28083;5,95228
23,7102;3,12922;-4,44843;5,93313
23,7119;3,18668;-4,59926;5,97623
23,7165;3,24175;-4,76446;6,13424
23,7167;3,2609;-4,80756;6,20607
23,7174;3,2609;-4,80756;6,20607
23,7204;3,35428;-4,96827;6,38564
23,7214;3,37582;-5,02812;6,43591
23,7236;3,39019;-5,09755;6,45746
23,7259;3,43568;-5,17896;6,4431
23,7278;3,41653;-5,26994;6,38085
23,7302;3,43329;-5,36571;6,20128
23,7314;3,47159;-5,42556;6,11988
23,7361;3,56736;-5,4902;5,83497
23,7361;3,56497;-5,4902;5,70808
23,7371;3,56497;-5,5333;5,59315
23,7403;3,5937;-5,60273;5,4112
23,7415;3,60806;-5,6578;5,32979
23,7434;3,5913;-5,74638;5,22924
23,7455;3,56497;-5,78708;5,19093
23,7471;3,53863;-5,83018;5,12868
23,7502;3,52666;-5,89722;5,04249
23,7519;3,53384;-5,94271;5,00179
23,7566;3,41653;-6,1127;4,94672
23,7566;3,41653;-6,1127;4,94672
23,7574;3,37104;-6,18452;4,9563
23,7607;3,3016;-6,30663;4,94433
23,7626;3,25851;-6,35212;4,92757
23,7635;3,2633;-6,29226;4,9156
23,7659;3,21541;-6,29226;4,92757
23,7676;3,1795;-6,34493;4,95869
23,7702;3,11964;-6,40479;4,95869
23,772;3,11007;-6,40718;4,94433
23,7768;3,02627;-6,32817;4,88417
23,7772;3,02627;-6,32817;4,88417
23,7777;2,97599;-6,33057;4,88896
23,7807;2,9305;-6,33296;4,88896
23,7817;2,91853;-6,28029;4,89644
23,7837;2,88262;-6,23241;4,89884
23,7858;2,59771;-6,14143;4,84347
23,7876;2,54264;-6,13424;4,86262
23,79;2,48518;-6,07918;4,87938
23,7915;2,48997;-6,04326;4,85784
23,8034;2,45406;-5,9475;4,79559
23,8034;2,45406;-5,9475;4,79559
23,8035;2,43011;-5,88525;4,707
23,8035;2,3966;-5,84455;4,64475
23,8035;2,3966;-5,81581;4,59687
23,8047;2,37265;-5,76793;4,57053
23,8108;2,32477;-5,70089;4,50349
23,8108;2,24816;-5,6171;4,38378
23,8109;2,11408;-5,4926;4,26168
23,8113;2,03507;-5,4088;4,18506
23,8165;1,98719;-5,31303;4,19943
23,8166;1,9824;-5,26754;4,18746
23,8175;1,96325;-5,2029;4,17549
23,8204;1,901;-5,04967;4,20901
23,8213;1,91057;-4,97784;4,22337
23,8234;1,91776;-4,9132;4,2521
23,8253;1,93691;-4,88178;4,2545
23,8274;1,96564;-4,84108;4,26886
23,8301;1,97522;-4,73334;4,2138
23,8333;1,95846;-4,64236;4,19464
23,8363;1,90339;-4,32632;4,13
23,8363;1,90339;-4,32632;4,13
23,8375;1,91297;-4,27604;4,14915
23,8404;1,95127;-4,13718;4,18985
23,8414;1,95127;-4,13718;4,18985
23,8432;2,00634;-4,06535;4,20901
23,8453;2,03268;-4,03184;4,2114
23,8476;2,05183;-3,99353;4,19464
23,8502;2,09014;-3,85945;4,15633
23,8514;2,14999;-3,80199;4,09169
23,856;2,21942;-3,60088;4,01268
23,8562;2,21942;-3,60088;4,01268
23,8573;2,20027;-3,61046;3,99353
23,8601;2,229;-3,57933;3,90494
23,8614;2,25534;-3,55539;3,86185
23,8634;2,28167;-3,55539;3,81636
23,8654;2,34871;-3,632;3,73256
23,8672;2,37026;-3,74932;3,68468
23,8701;2,44687;-3,80678;3,61046
23,8715;2,48518;-3,8403;3,5937
23,877;2,52349;-4,00311;3,53863
23,8771;2,5594;-4,04859;3,52187
23,8778;2,58813;-4,0869;3,5099
23,8804;2,64799;-4,16352;3,48596
23,8812;2,66714;-4,23534;3,48596
23,884;2,7677;-4,34787;3,4692
23,8852;2,79164;-4,39336;3,45004
23,8874;2,85868;-4,49152;3,39019
23,8904;2,91853;-4,60644;3,32794
23,8916;2,94008;-4,67348;3,29203
23,8975;2,97599;-4,98024;3,21302
23,8976;2,97599;-4,98024;3,21302
23,8977;2,98796;-5,04249;3,18429
23,9002;2,96642;-5,15741;3,12683
23,9013;2,96402;-5,22684;3,06218
23,9034;2,91614;-5,39444;2,93529
23,9057;2,86586;-5,47823;2,8922
23,908;2,83952;-5,68413;2,81558
23,9107;2,78446;-5,86849;2,68869
23,9116;2,75333;-5,97144;2,66475
23,9203;2,63841;-6,45986;2,42772
23,9204;2,63841;-6,45986;2,42772
23,9204;2,63602;-6,54605;2,33195
23,9206;2,67911;-6,68252;2,07098
23,9212;2,75812;-6,74955;1,91297
23,9237;2,79882;-6,89081;1,92733
23,9254;2,87304;-6,99616;1,99676
23,9273;2,91614;-7,03446;1,96325
23,9301;3,055;-7,14939;1,90578
23,9318;3,08613;-7,19966;1,87945
23,9364;3,15077;-7,35768;1,81241
23,9364;3,15077;-7,35768;1,81241
23,9372;3,19626;-7,38881;1,78129
23,9407;3,19147;-7,46063;1,80283
23,9412;3,16992;-7,49176;1,8172
23,9434;3,17471;-7,49894;1,80762
23,9453;3,23217;-7,48936;1,7334
23,9483;3,24654;-7,53725;1,6927
23,9516;3,28006;-7,51091;1,63524
23,9519;3,32315;-7,475;1,59214
23,9562;3,40695;-7,43669;1,47483
23,9562;3,43089;-7,38641;1,42455
23,9571;3,46202;-7,31459;1,36469
23,96;3,51708;-7,13741;1,25217
23,961;3,51948;-7,07756;1,21625
23,9632;3,47638;-7,02968;1,17076
23,9651;3,45962;-7,01292;1,18992
23,967;3,41892;-6,96743;1,21625
23,97;3,39498;-6,94827;1,24259
23,9714;3,40216;-6,9387;1,26893
23,9758;3,46202;-6,97221;1,31921
23,9759;3,46202;-6,97221;1,31921
23,9771;3,48596;-6,98897;1,32878
23,9807;3,51948;-7,00813;1,33118
23,9817;3,54821;-7,00095;1,3216
23,9837;3,5913;-7,04165;1,33118
23,9857;3,64637;-7,13981;1,34075
23,9877;3,69425;-7,16136;1,33596
23,991;3,82115;-7,24037;1,31202
23,9915;3,8834;-7,24037;1,29766
23,9969;4,08451;-7,37923;1,28569
23,9969;4,08451;-7,37923;1,28569
23,9976;4,14915;-7,42232;1,29287
24,0005;4,46279;-7,50133;1,30963
24,0013;4,56814;-7,52288;1,31202
24,0042;4,66151;-7,53485;1,31921
24,0058;4,85305;-7,61625;1,31681
24,0072;5,05446;-7,76948;1,31202
24,0105;5,246;-7,87722;1,29766
24,0119;5,36092;-7,9299;1,2809
24,0165;5,75596;-7,94905;1,17076
24,0169;5,90201;-7,93708;1,09654
24,0172;6,03608;-7,93468;1,02472
24,0209;6,25874;-7,94426;0,91937
24,0216;6,37127;-7,94665;0,87388
24,0239;6,59393;-7,92511;0,78051
24,0262;6,69928;-7,90117;0,73023
24,0274;6,88124;-7,86286;0,61292
24,0303;7,03686;-7,80061;0,51475
24,0316;7,09671;-7,75272;0,46926
24,0363;7,25952;-7,55401;0,40462
24,0381;7,25952;-7,55401;0,40462
24,0381;7,27149;-7,50133;0,40701
24,0403;7,24994;-7,37923;0,45969
24,0414;7,24276;-7,3098;0,50996
24,0434;7,19248;-7,15417;0,65601
24,0459;7,12784;-7,08953;0,73502
24,0555;6,96264;-6,96024;0,97205
24,0556;6,76152;-6,83814;1,24498
24,0556;6,649;-6,79265;1,38864
24,0565;6,13424;-6,67055;1,91776
24,0566;6,13424;-6,67055;1,91776
24,0574;5,99538;-6,66336;2,03747
24,0608;5,73681;-6,64181;2,229
24,0615;5,49978;-6,65618;2,37744
24,064;5,38965;-6,66576;2,44448
24,0655;5,1598;-6,67533;2,55461
24,0674;5,04967;-6,6873;2,58813
24,0714;4,75249;-6,75195;2,67911
24,0719;4,67109;-6,75434;2,68629
24,0764;4,43885;-6,8142;2,65996
24,0765;4,36224;-6,82617;2,62883
24,0771;4,27604;-6,84532;2,59292
24,08;4,12521;-6,8549;2,478
24,0814;4,05099;-6,84772;2,38941
24,0849;3,98395;-6,84053;2,27928
24,0854;3,83072;-6,85969;2,00874
24,0872;3,64158;-6,87166;1,71904
24,0899;3,4668;-6,89321;1,4461
24,0914;3,38301;-6,91954;1,31681
24,0961;3,15077;-6,93391;0,80445
24,0961;3,15077;-6,93391;0,80445
24,0973;3,10767;-6,92194;0,67756
24,1002;3,04303;-6,87884;0,44053
24,1015;3,0143;-6,84772;0,32801
24,1035;2,99754;-6,77828;0,1245
24,1058;3,00233;-6,71843;0,03112
24,1075;2,98557;-6,63463;-0,11732
24,1102;2,9712;-6,55802;-0,24181
24,1112;2,98796;-6,50774;-0,30406
24,116;3,00233;-6,30423;-0,55785
24,116;3,00233;-6,30423;-0,55785
24,1174;2,98318;-6,26592;-0,58897
24,1202;2,95923;-6,18213;-0,65601
24,1212;2,95923;-6,14143;-0,6608
24,1234;2,93769;-6,06721;-0,57221
24,1256;2,90896;-5,97383;-0,42617
24,1275;2,8898;-5,92355;-0,35195
24,1303;2,82755;-5,85412;-0,17717
24,1314;2,78446;-5,79666;-0,06225
24,1363;2,68629;-5,67935;0,49799
24,1364;2,68629;-5,67935;0,49799
24,1375;2,65517;-5,66259;0,67516
24,1404;2,59531;-5,68413;1,26893
24,1412;2,61207;-5,68892;1,46525
24,1434;2,63602;-5,67695;1,68552
24,1452;2,70305;-5,68653;2,14281
24,1472;2,68629;-5,70568;2,59531
24,1503;2,69827;-5,6578;3,00233
24,1513;2,71742;-5,64583;3,23457
24,1567;2,77727;-5,60752;3,83072
24,1567;2,84192;-5,60752;3,83072
24,1572;2,90417;-5,574;4,1707
24,1614;2,9736;-5,58597;4,52983
24,1645;2,98318;-5,58597;4,71418
24,1646;3,03345;-5,56442;5,04249
24,166;3,06218;-5,55245;5,17177
24,1675;3,13162;-5,53569;5,37528
24,1704;3,08373;-5,51175;5,6171
24,1718;3,02627;-5,50696;5,68653
24,1769;3,06697;-5,42317;5,68653
24,1781;3,06697;-5,42317;5,68653
24,1781;3,10528;-5,4088;5,63864
24,1889;3,18189;-5,35613;5,56203
24,1889;3,18908;-5,30824;5,53809
24,1889;3,21781;-5,21726;5,38965
24,1889;3,2226;-5,19811;5,30585
24,189;3,24175;-5,17177;5,22684
24,192;3,19626;-5,21487;4,96109
24,192;3,15556;-5,24121;4,77883
24,1963;2,92811;-5,25318;4,45082
24,1963;2,92811;-5,25318;4,45082
24,197;2,91135;-5,22445;4,44603
24,2005;3,0143;-5,13107;4,32393
24,2017;3,24175;-5,05925;4,23774
24,2033;3,34231;-4,93235;4,04859
24,2052;3,51469;-4,76207;3,89537
24,2079;3,5937;-4,64715;3,84509
24,2101;3,77087;-4,30717;3,66073
24,2127;3,81875;-4,1707;3,56497
24,2171;4,0055;-3,73256;3,055
24,2171;4,0055;-3,73256;3,055
24,2171;4,07733;-3,60567;2,67911
24,2205;4,19464;-3,36625;2,37505
24,221;4,22577;-3,28724;2,2697
24,2238;4,24971;-3,20344;2,20027
24,2251;4,24492;-3,01909;2,15957
24,2276;4,20901;-2,81319;2,20267
24,2309;4,22098;-2,58574;2,31519
24,2311;4,21619;-2,4756;2,40617
24,2361;4,22098;-2,16436;2,77249
24,2362;4,22337;-2,09493;2,92571
24,237;4,22816;-2,02549;3,09331
24,2407;4,27365;-1,87227;3,54102
24,2413;4,32153;-1,79565;3,80439
24,2435;4,42688;-1,6927;4,38857
24,2456;4,48673;-1,652;4,68066
24,2476;4,59447;-1,62087;5,28909
24,2501;4,68306;-1,62566;5,89004
24,2515;4,71418;-1,65918;6,1917
24,2568;4,86981;-1,7765;7,24994
24,2568;4,86981;-1,7765;7,24994
24,2576;4,89644;-1,82438;7,42472
24,2606;4,87938;-1,96085;7,71921
24,2617;4,85544;-2,05422;7,77906
24,2637;4,75488;-2,26731;7,78385
24,266;4,6232;-2,40617;7,70005
24,2677;4,5849;-2,44209;7,65217
24,2702;4,50349;-2,49955;7,57316
24,2722;4,27844;-2,55701;7,52528
24,2769;3,90973;-2,63841;7,33853
24,2769;3,90973;-2,63841;7,33853
24,278;3,7972;-2,6432;7,31937
24,2806;3,46441;-2,70066;7,13981
24,2817;3,31836;-2,5594;7,20206
24,2841;3,14119;-2,22421;7,48457
24,2861;2,727;-1,64482;7,91314
24,2907;2,32477;-1,47962;7,7623
24,2917;1,84832;-1,51792;7,31698
24,2917;1,62327;-1,6089;7,05601
24,2967;0,97923;-2,00395;6,14861
24,2967;0,80445;-2,16675;5,79427
24,2979;0,6201;-2,34632;5,4495
24,3032;0,10774;-2,85389;4,79559
24,3032;-0,09337;-3,11007;4,52265
24,3033;-0,49321;-3,61046;4,08211
24,3053;-0,67756;-3,83551;3,92888
24,308;-0,9098;-4,10845;3,85945
24,3109;-1,06063;-4,22816;3,77087
24,3115;-1,1564;-4,31196;3,66073
24,3169;-1,28329;-4,37181;3,82833
24,3169;-1,28329;-4,37181;3,82833
24,3177;-1,1995;-4,33111;4,08451
24,3205;-0,96247;-4,26407;4,74531
24,3215;-0,8667;-4,24253;5,09277
24,3239;-0,71108;-4,2952;5,9858
24,3258;-0,61531;-4,30956;6,5221
24,3271;-0,51236;-4,3359;7,49894
24,3301;-0,40462;-4,43646;8,5476
24,3317;-0,33519;-4,50589;9,11263
24,3366;-0,02873;-4,61602;9,93863
24,3366;-0,02873;-4,61602;9,93863
24,3381;-0,07422;-4,80037;9,76864
24,341;-0,06464;-5,0377;9,77822
24,3414;0,02873;-5,02812;9,75188
24,3435;0,05746;-4,95869;9,54838
24,3451;0,09816;-4,69264;9,26347
24,3473;0,04549;-4,52504;9,1246
24,3504;-0,35195;-3,91213;8,89476
24,3519;-0,31364;-3,50511;8,89715
24,3568;-0,1245;-2,29125;8,88518
24,3568;-0,1245;-2,29125;8,88518
24,358;-0,10056;-2,02789;8,84209
24,3608;-0,03591;-1,59933;8,82533
24,3621;0,01676;-1,53947;8,83012
24,3643;0,06704;-1,50835;8,83251
24,3681;0,21548;-1,53947;8,73435
24,3681;0,51475;-1,59454;8,57872
24,3705;0,94092;-1,42934;8,43507
24,3713;1,23301;-1,24498;8,38958
24,3766;2,20745;-0,94571;8,33212
24,3766;2,20745;-0,94571;8,33212
24,3771;2,4756;-0,88346;8,52605
24,3806;3,09331;-0,62249;9,03362
24,3811;3,39977;-0,49799;9,27783
24,3837;3,93367;-0,28491;9,67527
24,3857;4,19225;-0,14844;9,8285
24,3877;4,63517;0,03352;10,0344
24,3909;4,80756;0,06464;9,93384
24,3913;4,84826;0,11971;9,73273
24,3967;4,89375;0,19872;8,48774
24,3967;4,89375;0,19872;8,48774
24,3981;4,88417;0,2059;8,26269
24,4006;4,82671;0,14605;7,99454
24,4017;4,75728;0,13886;7,92511
24,4036;4,65433;0,16759;7,99933
24,406;4,63996;-0,10534;8,37761
24,4077;4,69982;-0,25618;8,629
24,4103;4,84108;-0,54827;9,127
24,4117;4,89644;-0,66798;9,33769
24,4166;5,13107;-0,77093;9,47655
24,418;5,13107;-0,77093;9,47655
24,418;5,21008;-0,73981;9,32572
24,4212;5,31543;-0,47166;8,69125
24,4212;5,36331;-0,30406;8,4662
24,4237;5,41598;-0,10534;8,31536
24,4259;5,40401;0,249;8,03524
24,4277;5,3274;0,34477;7,99454
24,4307;5,25797;0,57461;8,39916
24,4319;5,21487;0,6201;8,59309
24,4382;4,80516;0,70868;9,59865
24,4382;4,80516;0,75178;9,59865
24,4382;4,72376;0,79248;9,80216
24,4407;4,4604;0,87149;10,02722
24,4414;4,38139;1,04148;10,10383
24,4444;4,42448;1,33596;9,98412
24,446;4,42448;1,33836;9,79498
24,4478;4,28323;1,19231;9,37839
24,4508;4,19704;1,34075;8,85645
24,4522;4,10366;1,42455;8,53323
24,4567;3,47638;1,67834;7,6402
24,4567;3,47638;1,67834;7,6402
24,4579;3,31597;1,71904;7,58752
24,4606;3,10767;1,86748;7,64977
24,4617;2,97599;1,89142;7,86286
24,4641;2,83234;1,92015;8,41113
24,4668;2,86107;2,00874;8,71759
24,4675;2,9305;2,10929;9,38557
24,4711;3,29203;2,32716;9,91708
24,4712;3,56736;2,38941;10,13017
24,4765;4,13;2,19069;9,58908
24,4766;4,13;2,19069;9,58908
24,4773;4,19943;1,99916;9,54359
24,4808;4,29999;1,82678;9,41669
24,4819;4,29999;1,83635;9,30896
24,4838;4,08451;1,85072;9,07911
24,4862;3,85227;1,8986;8,99771
24,4881;3,78763;1,94409;9,09348
24,4901;3,73735;2,29125;9,47655
24,4917;3,77566;2,4349;9,67048
24,4968;3,99832;2,77727;9,97454
24,4968;3,99832;2,77727;9,97454
24,4982;4,26886;2,85389;10,00327
24,5013;4,36942;3,07655;10,06792
24,5014;4,31435;3,16274;10,09425
24,5045;4,23534;3,23457;10,05595
24,5062;4,2545;3,27766;9,73752
24,5079;4,2928;3,41174;9,27783
24,5102;4,14915;3,4285;9,3305
24,5118;4,01029;3,34709;9,33529
24,5165;3,81875;3,15077;9,68484
24,5165;3,81875;3,24175;9,7878
24,5177;3,82593;3,38061;9,92905
24,5205;4,00311;3,56736;10,40789
24,5217;4,18028;3,63679;10,69759
24,524;4,53701;3,81636;11,29135
24,526;4,69503;3,90255;11,48528
24,5282;4,83868;4,02465;11,684
24,5302;4,45082;3,94086;11,58584
24,532;4,30717;3,90494;11,53317
24,5366;4,05099;3,94325;10,86519
24,5366;4,05099;3,94325;10,86519
24,5381;3,93607;3,94564;10,66168
24,5411;3,2202;4,05338;10,281
24,5419;3,2202;4,1707;10,10383
24,5438;2,84671;4,42448;9,8692
24,5462;2,727;4,74291;10,00806
24,548;2,71263;4,98982;10,19481
24,5531;2,9712;5,45429;10,59225
24,5532;3,08852;5,64343;10,70238
24,5567;3,41174;6,10791;10,56831
24,5567;3,41174;6,10791;10,56831
24,5582;3,47399;6,12946;10,47014
24,5609;3,44047;5,9882;10,00806
24,5616;3,52905;6,02172;9,84047
24,5638;3,64398;6,1127;9,63457
24,566;3,76368;6,24917;9,44303
24,5698;3,75171;6,29466;9,39275
24,5708;3,29682;6,22762;9,38796
24,5715;3,32794;6,36648;9,49091
24,5768;4,28562;7,08953;9,93863
24,5768;4,28562;7,08953;9,93863
24,5781;4,63517;7,4319;10,09665
24,5806;4,84347;7,66653;10,37677
24,5817;4,88178;7,7216;10,55394
24,5831;4,8291;7,73596;10,94898
24,5856;4,82192;7,71681;11,09982
24,5871;4,86023;7,67611;11,356
24,5907;4,69982;7,58513;11,55951
24,5915;4,50828;7,58992;11,63133
24,597;3,96001;7,63062;11,60978
24,597;3,96001;7,63062;11,60978
24,5977;3,81157;7,67132;11,60739
24,6007;3,58651;7,78624;11,59302
24,6019;3,48117;7,81737;11,58824
24,6041;3,37822;7,97299;11,51402
24,6062;3,3447;8,0951;11,46613
24,6079;3,17711;8,26029;11,43261
24,6101;2,94247;8,41352;11,40149
24,6118;2,82995;8,48296;11,41346
24,6174;2,53546;8,6697;11,46134
24,6175;2,53546;8,6697;11,46134
24,6182;2,51152;8,70083;11,49726
24,6211;2,53785;8,71519;11,56908
24,6223;2,63841;8,77265;11,59542
24,6239;2,82995;8,84209;11,66006
24,626;2,85149;8,78941;11,82766
24,6278;2,89938;8,84687;11,94018
24,6307;2,77009;9,03362;12,25861
24,6319;2,75333;9,10066;12,36396
24,6366;2,38941;9,11024;12,48367
24,6366;2,38941;9,11024;12,48367
24,6374;2,16675;9,06954;12,45733
24,6407;2,69587;9,46937;12,42142
24,6419;3,12683;9,63457;12,36635
24,6442;3,57933;9,77104;12,33523
24,6459;4,03902;9,73512;12,32804
24,6475;3,96959;9,50767;12,39269
24,6508;3,83072;9,34726;12,61295
24,652;3,83791;9,38557;12,67999
24,6568;3,64876;9,47894;13,11095
